dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 1
filename: echo-2023-012-2-0
the8x3_filename: 00870000
filename_extension: ebd
filename_label: echo-2023-012-2-0-ebd(00870000)
mission_name: regm20.mi
fileopen_time: Fri_Jan_13_13:01:59_2023
sensors_per_cycle: 106
num_label_lines: 3
num_segments: 1
segment_filename_0: echo-2023-012-2-0
sci_ad2cp_file_state sci_badd_error sci_badd_finished sci_badd_n_tries_to_connect sci_badd_power_on sci_badd_target_range sci_clothesline_time sci_generic_a sci_generic_b sci_generic_c sci_generic_d sci_generic_e sci_generic_f sci_generic_g sci_generic_h sci_generic_i sci_generic_j sci_generic_k sci_generic_l sci_generic_m sci_generic_n sci_generic_o sci_generic_p sci_generic_q sci_generic_r sci_generic_s sci_generic_t sci_generic_u sci_generic_v sci_generic_w sci_generic_x sci_generic_y sci_generic_z sci_log_time sci_m_disk_free sci_m_disk_usage sci_m_free_heap sci_m_min_free_heap sci_m_present_secs_into_mission sci_m_present_time sci_m_science_on sci_m_sram_free_heap sci_m_sram_min_free_heap sci_obsvr_file_offset sci_obsvr_is_installed sci_obsvr_processing_mode sci_obsvr_storage_capacity sci_obsvr_storage_used sci_obsvr_temp sci_obsvr_timestamp sci_obsvr_voltage sci_oxy4_c1amp sci_oxy4_c1rph sci_oxy4_c2amp sci_oxy4_c2rph sci_oxy4_calphase sci_oxy4_is_installed sci_oxy4_oxygen sci_oxy4_rawtemp sci_oxy4_saturation sci_oxy4_tcphase sci_oxy4_temp sci_oxy4_timestamp sci_proglet_time sci_rbrctd_cond_cell_temp_00 sci_rbrctd_conductivity_00 sci_rbrctd_count_00 sci_rbrctd_depth_00 sci_rbrctd_is_installed sci_rbrctd_pressure_00 sci_rbrctd_salinity_00 sci_rbrctd_seapressure_00 sci_rbrctd_temperature_00 sci_rbrctd_timestamp sci_reqd_heartbeat sci_sbmb_hw_ver sci_software_ver sci_svs603_a1 sci_svs603_a2 sci_svs603_b1 sci_svs603_b2 sci_svs603_dom_period sci_svs603_heading sci_svs603_hmax sci_svs603_hmax2 sci_svs603_hs sci_svs603_index sci_svs603_is_running sci_svs603_pmax sci_svs603_run_state sci_svs603_stop_state sci_svs603_timestamp sci_svs603_wave_dir sci_systime sci_viper_collect_time sci_viper_collecting sci_viper_error sci_viper_finished sci_viper_target sci_wants_comms sci_wants_surface sci_water_cond sci_water_pressure sci_water_temp sci_x_disk_files_removed sci_x_sent_data_files
NaN NaN NaN NaN NaN NaN 789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 35.438 1673614954 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150 1.6478 27.4341 1 0.3211 NaN 10.4555 30.9913 0.323 1.8331 1673614953.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 60124 NaN NaN NaN NaN NaN NaN NaN 2.74341 0.0323 1.8331 NaN NaN
NaN NaN NaN NaN NaN NaN 787 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 36.438 1673614955 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1152.3 41.138 1080.5 6.368 33.806 NaN 414.541 857.1 95.538 34.77 1.833 NaN 155 1.6931 27.4333 1 0.3002 NaN 10.4345 30.9878 0.302 1.8356 1673614954.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 61123 NaN NaN NaN NaN NaN NaN NaN 2.74333 0.0302 1.8356 NaN NaN
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 37.438 1673614956 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153 1.6931 27.4345 1 0.2872 NaN 10.4215 30.9868 0.289 1.8381 1673614955.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 62123 NaN NaN NaN NaN NaN NaN NaN 2.74345 0.0289 1.8381 NaN NaN
NaN NaN NaN NaN NaN NaN 785 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 38.438 1673614957 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1152.3 41.143 1080.2 6.372 33.807 NaN 414.58 857.3 95.533 34.771 1.828 NaN 156 1.6931 27.4359 1 0.2814 NaN 10.4157 30.9877 0.2832 1.839 1673614956.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 63122 NaN NaN NaN NaN NaN NaN NaN 2.74359 0.02832 1.839 NaN NaN
NaN NaN NaN NaN NaN NaN 788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 39.438 1673614958 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150 1.6478 27.4366 1 0.2838 NaN 10.4181 30.9881 0.2856 1.8396 1673614957.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 64122 NaN NaN NaN NaN NaN NaN NaN 2.74366 0.02856 1.8396 NaN NaN
NaN NaN NaN NaN NaN NaN 788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 40.438 1673614959 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1152.1 41.147 1079.7 6.377 33.806 NaN 414.619 857.3 95.541 34.77 1.828 NaN 160 1.6478 27.4367 1 0.2917 NaN 10.426 30.9887 0.2935 1.8389 1673614958.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 65122 NaN NaN NaN NaN NaN NaN NaN 2.74367 0.02935 1.8389 NaN NaN
NaN NaN NaN NaN NaN NaN 789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 41.438 1673614960 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153 1.6931 27.4357 1 0.2867 NaN 10.421 30.9871 0.2885 1.8394 1673614959.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 66121 NaN NaN NaN NaN NaN NaN NaN 2.74357 0.02885 1.8394 NaN NaN
NaN NaN NaN NaN NaN NaN 790 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 42.438 1673614961 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1152 41.151 1079.2 6.381 33.806 NaN 414.626 857.3 95.542 34.77 1.828 NaN 153 1.6931 27.4351 1 0.3132 NaN 10.4476 30.986 0.3151 1.8397 1673614960.979 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 67120 NaN NaN NaN NaN NaN NaN NaN 2.74351 0.03151 1.8397 NaN NaN
NaN NaN NaN NaN NaN NaN 796 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 43.438 1673614962 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 148 1.6931 27.4379 1 0.3107 NaN 10.4451 30.9905 0.3126 1.8387 1673614961.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 68119 NaN NaN NaN NaN NaN NaN NaN 2.74379 0.03126 1.8387 NaN NaN
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 44.438 1673614963 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1152 41.155 1078.9 6.383 33.808 NaN 414.526 857.2 95.523 34.772 1.829 NaN 155 1.7383 27.4375 1 0.3186 NaN 10.453 30.9905 0.3205 1.8382 1673614962.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 69119 NaN NaN NaN NaN NaN NaN NaN 2.74375 0.03205 1.8382 NaN NaN
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 45.438 1673614964 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151 1.6478 27.4381 1 0.3054 NaN 10.4398 30.9917 0.3073 1.8377 1673614963.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 70118 NaN NaN NaN NaN NaN NaN NaN 2.74381 0.03073 1.8377 NaN NaN
NaN NaN NaN NaN NaN NaN 788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 46.438 1673614965 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.8 41.16 1078.5 6.388 33.808 NaN 414.511 857.2 95.523 34.772 1.83 NaN 154 1.6931 27.4399 1 0.3422 NaN 10.4769 30.9928 0.3444 1.8389 1673614964.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 71118 NaN NaN NaN NaN NaN NaN NaN 2.74399 0.03444 1.8389 NaN NaN
NaN NaN NaN NaN NaN NaN 789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 47.438 1673614966 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154 1.7835 27.4409 1 0.3564 NaN 10.4911 30.9939 0.3586 1.839 1673614965.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 72117 NaN NaN NaN NaN NaN NaN NaN 2.74409 0.03586 1.839 NaN NaN
NaN NaN NaN NaN NaN NaN 785 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 48.438 1673614967 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.7 41.163 1078.1 6.391 33.808 NaN 414.55 857.3 95.525 34.772 1.828 NaN 156 1.6931 27.442 1 0.3731 NaN 10.5079 30.9947 0.3754 1.8396 1673614966.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 73117 NaN NaN NaN NaN NaN NaN NaN 2.7442 0.03754 1.8396 NaN NaN
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 49.438 1673614968 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153 1.6478 27.4423 1 0.3654 NaN 10.5002 30.9951 0.3677 1.8396 1673614967.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 74116 NaN NaN NaN NaN NaN NaN NaN 2.74423 0.03677 1.8396 NaN NaN
NaN NaN NaN NaN NaN NaN 787 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 50.438 1673614969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.6 41.167 1077.8 6.394 33.808 NaN 414.557 857.3 95.526 34.772 1.828 NaN 156 1.6931 27.4411 1 0.3664 NaN 10.5012 30.9933 0.3687 1.8399 1673614968.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 75116 NaN NaN NaN NaN NaN NaN NaN 2.74411 0.03687 1.8399 NaN NaN
NaN NaN NaN NaN NaN NaN 792 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 51.438 1673614970 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 147 1.7835 27.4417 1 0.3415 NaN 10.4761 30.9946 0.3436 1.8392 1673614969.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 76115 NaN NaN NaN NaN NaN NaN NaN 2.74417 0.03436 1.8392 NaN NaN
NaN NaN NaN NaN NaN NaN 787 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 52.438 1673614971 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.4 41.17 1077.4 6.399 33.807 NaN 414.578 857.3 95.532 34.771 1.828 NaN 159 1.6478 27.4415 1 0.3513 NaN 10.486 30.9949 0.3535 1.8387 1673614970.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 77115 NaN NaN NaN NaN NaN NaN NaN 2.74415 0.03535 1.8387 NaN NaN
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 53.438 1673614972 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154 1.6931 27.4416 1 0.3518 NaN 10.4865 30.9941 0.354 1.8398 1673614971.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 78114 NaN NaN NaN NaN NaN NaN NaN 2.74416 0.0354 1.8398 NaN NaN
NaN NaN NaN NaN NaN NaN 789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 54.438 1673614973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.3 41.175 1077.1 6.402 33.809 NaN 414.555 857.3 95.522 34.773 1.826 NaN 155 1.6478 27.4419 1 0.3346 NaN 10.4691 30.9929 0.3366 1.8413 1673614972.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 79114 NaN NaN NaN NaN NaN NaN NaN 2.74419 0.03366 1.8413 NaN NaN
NaN NaN NaN NaN NaN NaN 794 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 55.438 1673614974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151 1.6024 27.4407 1 0.2948 NaN 10.4292 30.9895 0.2967 1.8433 1673614973.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 80113 NaN NaN NaN NaN NaN NaN NaN 2.74407 0.02967 1.8433 NaN NaN
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 56.438 1673614975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.3 41.178 1076.7 6.405 33.809 NaN 414.558 857.3 95.522 34.773 1.826 NaN 156 1.6931 27.4417 1 0.3123 NaN 10.4467 30.9909 0.3142 1.8431 1673614974.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 81112 NaN NaN NaN NaN NaN NaN NaN 2.74417 0.03142 1.8431 NaN NaN
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 57.438 1673614976 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 148 1.6024 27.4409 1 0.3112 NaN 10.4456 30.9897 0.3131 1.8432 1673614975.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 82111 NaN NaN NaN NaN NaN NaN NaN 2.74409 0.03131 1.8432 NaN NaN
NaN NaN NaN NaN NaN NaN 798 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 58.438 1673614977 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.3 41.178 1076.5 6.408 33.806 NaN 414.63 857.3 95.543 34.77 1.828 NaN 149 1.6478 27.4412 1 0.3224 NaN 10.4569 30.9905 0.3244 1.8429 1673614976.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 83111 NaN NaN NaN NaN NaN NaN NaN 2.74412 0.03244 1.8429 NaN NaN
NaN NaN NaN NaN NaN NaN 794 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 59.438 1673614978 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149 1.6931 27.4411 1 0.3349 NaN 10.4695 30.9905 0.337 1.8427 1673614977.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 84111 NaN NaN NaN NaN NaN NaN NaN 2.74411 0.0337 1.8427 NaN NaN
NaN NaN NaN NaN NaN NaN 794 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 60.438 1673614979 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1151.1 41.182 1076.1 6.409 33.81 NaN 414.414 857.1 95.508 34.774 1.833 NaN 147 1.7383 27.441 1 0.3231 NaN 10.4576 30.991 0.3251 1.8421 1673614978.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 85110 NaN NaN NaN NaN NaN NaN NaN 2.7441 0.03251 1.8421 NaN NaN
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 61.438 1673614980 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152 1.6931 27.4436 1 0.3745 NaN 10.5094 30.9946 0.3769 1.8418 1673614979.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 86109 NaN NaN NaN NaN NaN NaN NaN 2.74436 0.03769 1.8418 NaN NaN
NaN NaN NaN NaN NaN NaN 783 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 62.438 1673614981 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1150.8 41.182 1075.8 6.414 33.804 NaN 414.513 857 95.543 34.768 1.838 NaN 156 1.6931 27.4445 1 0.4046 NaN 10.5396 30.9974 0.4071 1.84 1673614980.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 87109 NaN NaN NaN NaN NaN NaN NaN 2.74445 0.04071 1.84 NaN NaN
NaN NaN NaN NaN NaN NaN 790 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 63.438 1673614982 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152 1.7383 27.445 1 0.4339 NaN 10.569 30.9985 0.4365 1.8395 1673614981.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 88108 NaN NaN NaN NaN NaN NaN NaN 2.7445 0.04365 1.8395 NaN NaN
NaN NaN NaN NaN NaN NaN 782 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 64.438 1673614983 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1150.8 41.184 1075.5 6.416 33.805 NaN 414.396 856.9 95.529 34.769 1.843 NaN 160 1.6478 27.4464 1 0.4606 NaN 10.596 31.0004 0.4635 1.8393 1673614982.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 89108 NaN NaN NaN NaN NaN NaN NaN 2.74464 0.04635 1.8393 NaN NaN
NaN NaN NaN NaN NaN NaN 792 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 65.438 1673614984 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154 1.6478 27.4484 1 0.5052 NaN 10.6408 31.0032 0.5083 1.8389 1673614983.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 90107 NaN NaN NaN NaN NaN NaN NaN 2.74484 0.05083 1.8389 NaN NaN
NaN NaN NaN NaN NaN NaN 788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 66.438 1673614985 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1150.6 41.187 1075.3 6.419 33.804 NaN 414.388 856.8 95.533 34.768 1.845 NaN 151 1.6931 27.4496 1 0.526 NaN 10.6617 31.0073 0.5292 1.8363 1673614984.974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 91106 NaN NaN NaN NaN NaN NaN NaN 2.74496 0.05292 1.8363 NaN NaN
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 67.438 1673614986 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149 1.6931 27.451 1 0.5382 NaN 10.674 31.0095 0.5415 1.8358 1673614985.979 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 92106 NaN NaN NaN NaN NaN NaN NaN 2.7451 0.05415 1.8358 NaN NaN
NaN NaN NaN NaN NaN NaN 789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 68.438 1673614987 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1150.3 41.188 1074.8 6.419 33.805 NaN 414.314 856.7 95.522 34.769 1.847 NaN 157 1.6931 27.4516 1 0.539 NaN 10.6748 31.0089 0.5423 1.8372 1673614986.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 93105 NaN NaN NaN NaN NaN NaN NaN 2.74516 0.05423 1.8372 NaN NaN
NaN NaN NaN NaN NaN NaN 796 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 69.438 1673614988 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152 1.7383 27.4527 1 0.5483 NaN 10.6842 31.0102 0.5517 1.8373 1673614987.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 94105 NaN NaN NaN NaN NaN NaN NaN 2.74527 0.05517 1.8373 NaN NaN
